lat,long,STRUCTURE_NUMBER_008,county,location,intersects,carries,yr_built,bridge_condition,avg_daily_traffic,total_improve_cost_thousands,inspection_mo,inspection_yr,owner,responsibility,vehicles
39,-76.70666504,100000020140010,Anne Arundel County,0.3 MI S OF BUS 3,IS 97,MD 3D,1990,Fair,3511,NA,10,15,State Highway Agency,State Highway Agency,3511 vehicles
39.09500122,-76.625,100000020141010,Anne Arundel County,2.57 M N OF MD 32,IS 97,MD 3C,1990,Good,18700,NA,10,15,State Highway Agency,State Highway Agency,18700 vehicles
39.0725055555556,-76.63384166666667,100000020143010,Anne Arundel County,0.41 MI N OF IS 97,MD 997D,MD 3 SBR,1989,Fair,52720,NA,07,15,State Highway Agency,State Highway Agency,52720 vehicles
39.0655083333333,-76.64566388888889,100000020144010,Anne Arundel County,0.35 MILE NORTH OF IS 97,MD 3 SBR,MD 32 EBR,1989,Fair,39092,NA,04,15,State Highway Agency,State Highway Agency,39092 vehicles
39.0647666666667,-76.644625,100000020145010,Anne Arundel County,0.35 MILE NORTH OF IS 97,MD 3 NBR,MD 32 EBR,1989,Good,39092,NA,04,15,State Highway Agency,State Highway Agency,39092 vehicles
39.066969,-76.640536,100000020146010,Anne Arundel County,0.25 M N OF BR NO 0209600,IS 97,MD 3 NB,1989,Good,52720,NA,01,17,State Highway Agency,State Highway Agency,52720 vehicles
39.06245,-76.639553,100000020147011,Anne Arundel County,0.36 MI S OF MD 3,MD 32 WBR,IS 97 NB,1989,Fair,93710,NA,08,16,State Highway Agency,State Highway Agency,93710 vehicles
39.062669,-76.640061,100000020147012,Anne Arundel County,0.36 MI S OF MD 3,MD 32 WBR,IS 97 SB,1989,Fair,93710,NA,08,16,State Highway Agency,State Highway Agency,93710 vehicles
39.047758,-76.622436,100000020149010,Anne Arundel County,AT IS 97,IS 97,WATERBURY ROAD,1987,Good,999,NA,01,17,State Highway Agency,State Highway Agency,999 vehicles
38.996836,-76.586858,100000020156011,Anne Arundel County,0.7 MI N OF MD 450,CROWNSVILLE ROAD,IS 97 NBR,1987,Fair,91300,NA,05,16,State Highway Agency,State Highway Agency,91300 vehicles
38.996619,-76.5869,100000020156012,Anne Arundel County,0.71 MILE NORTH OF MD 450,CROWNSVILLE ROAD,IS 97 SBR,1987,Fair,91300,NA,05,16,State Highway Agency,State Highway Agency,91300 vehicles
38.989381,-76.578608,100000020157011,Anne Arundel County,0.33 MI N OF IS 595,MD 450,IS 97 NBR,1987,Good,91300,NA,04,16,State Highway Agency,State Highway Agency,91300 vehicles
38.989278,-76.578858,100000020157012,Anne Arundel County,0.36 MILE NORTH OF IS 595,MD 450,IS 97 SBR,1987,Good,91300,NA,04,16,State Highway Agency,State Highway Agency,91300 vehicles
38.98666763,-76.57666779,100000020158010,Anne Arundel County,0.17 MI N OF IS 595,IS 97 SBR,IS 595 RAMP CC/3,1994,Good,5423,NA,01,17,State Highway Agency,State Highway Agency,5423 vehicles
38.98500061,-76.57833099,100000020159010,Anne Arundel County,1.77 MI W OF MD 450,IS 595,"IS 595 RAMP CC""/3",1994,Good,101670,NA,03,15,State Highway Agency,State Highway Agency,101670 vehicles
38.98500061,-76.57666779,100000020160010,Anne Arundel County,4.6 MI E OF MD 424,IS 97 EBR,IS 595,1987,Fair,159360,NA,12,16,State Highway Agency,State Highway Agency,159360 vehicles
38.98333359,-76.55999756,100000020161010,Anne Arundel County,0.79 M E OF BR NO 0216000,MD 665 SBR  IS 595,IS 595 RAMP F,1991,Fair,15006,NA,11,16,State Highway Agency,State Highway Agency,15006 vehicles
38.98166656,-76.55500031,100000020162010,Anne Arundel County,0.41 MILE W OF RIVA ROAD,IS 595,MD 665 WBR,1991,Fair,61602,NA,01,17,State Highway Agency,State Highway Agency,61602 vehicles
38.9793222222222,-76.54928611111112,100000020164010,Anne Arundel County,0.63 MILE WEST OF MD 2,RIVA ROAD,MD 665,1991,Good,61602,NA,03,15,State Highway Agency,State Highway Agency,61602 vehicles
38.9716,-76.54256666666667,100000020165010,Anne Arundel County,0.29 MILE SOUTH OF MD 393,MD 665,MD 2,1991,Good,33251,NA,06,16,State Highway Agency,State Highway Agency,33251 vehicles
39.20500183,-76.60666656,100000020166020,Anne Arundel County,0.29 MI W OF MD 10,CABIN BRANCH,MD 695 & RAMPS 1,1970,Fair,66222,NA,04,16,State Highway Agency,State Highway Agency,66222 vehicles
39.1517277777778,-76.59936944444445,100000020169011,Anne Arundel County,0.45 MI S OF MD 648E,MARLEY CREEK,MD 10 NBR,1988,Fair,43170,NA,08,15,State Highway Agency,State Highway Agency,43170 vehicles
39.1520333333333,-76.599975,100000020169012,Anne Arundel County,0.45 MI S OF MD 648E,MARLEY CREEK,MD 10 SBR,1988,Good,43170,NA,08,15,State Highway Agency,State Highway Agency,43170 vehicles
39.179825,-76.73673055555555,100000020170010,Anne Arundel County,HOWARD COUNTY LINE,DEEP RUN,MD 100M,1996,Fair,9784,NA,04,15,State Highway Agency,State Highway Agency,9784 vehicles
39.1451555555556,-76.59808611111112,100000020171010,Anne Arundel County,0.3 MILE EAST OF MD 2,MD 10,MARLEY STATION RD,1988,Fair,8520,NA,05,15,State Highway Agency,State Highway Agency,8520 vehicles
39.1341833333333,-76.58733055555555,100000020172011,Anne Arundel County,0.17 MI N OF MD 100,MD 177,MD 10 NBR,1988,Good,43170,NA,09,15,State Highway Agency,State Highway Agency,43170 vehicles
39.1349083333333,-76.58895,100000020172012,Anne Arundel County,0.17 MI N OF MD 100,MD 177,MD 10 SBR,1988,Fair,43170,NA,09,15,State Highway Agency,State Highway Agency,43170 vehicles
39.1330472222222,-76.58699722222222,100000020173010,Anne Arundel County,0.17 MI S OF MD 177,MD 100 WBR,MD 10 SBR,1988,Good,33320,NA,02,16,State Highway Agency,State Highway Agency,33320 vehicles
39.1319555555556,-76.58469444444444,100000020174011,Anne Arundel County,0.05 MI S OF MD 100,JUMPERS HOLE ROAD,MD 10 NBR,1988,Good,33320,NA,06,16,State Highway Agency,State Highway Agency,33320 vehicles
39.1316222222222,-76.58550555555556,100000020174012,Anne Arundel County,0.05 MI S OF MD 100,JUMPERS HOLE ROAD,MD 10 SBR,1988,Good,33320,NA,06,16,State Highway Agency,State Highway Agency,33320 vehicles
39.1211805555556,-76.5753111111111,100000020175010,Anne Arundel County,0.56 MILE NORTH OF MD 2,MD 100 EBR,MD 10 NBR,1991,Good,27110,NA,06,15,State Highway Agency,State Highway Agency,27110 vehicles
39.1178222222222,-76.5766888888889,100000020176030,Anne Arundel County,0.29 MILE NORTH OF MD 2,BRANCH OF LAKE WATERFORD,MD 10,1991,Fair,27110,NA,11,15,State Highway Agency,State Highway Agency,27110 vehicles
39.1791722222222,-76.74057222222223,100000020178014,Anne Arundel County,ON HOWARD COUNTY LINE,DEEP RUN,MD 100 WBR,1996,Fair,83402,NA,06,16,State Highway Agency,State Highway Agency,83402 vehicles
39.1783027777778,-76.73831666666666,100000020179010,Anne Arundel County,0.13 MILE NORTH OF MD 103,MD 100,MD 100M,1996,Good,9784,NA,02,16,State Highway Agency,State Highway Agency,9784 vehicles
39.1700583333333,-76.73081666666667,100000020180011,Anne Arundel County,2.7 MI SE OF IS 95,MD 100,MD 295 NBR,1992,Good,88882,659,07,16,State Highway Agency,State Highway Agency,88882 vehicles
39.1707472222222,-76.73084722222222,100000020180012,Anne Arundel County,2.7 MI SE OF IS 95,MD 100,MD 295 SBR,1992,Good,88882,NA,07,16,State Highway Agency,State Highway Agency,88882 vehicles
39.1680527777778,-76.72666666666667,100000020181010,Anne Arundel County,1 MI E OF MD 295,MD 100,MD 100N(WRIGHT RD),1995,Good,730,NA,03,15,State Highway Agency,State Highway Agency,730 vehicles
39.1655666666667,-76.72500833333334,100000020182020,Anne Arundel County,0.3 MI E OF MD 295,PINEY RUN,MD 100,1995,Good,78282,NA,01,17,State Highway Agency,State Highway Agency,78282 vehicles
39.1589527777778,-76.71881944444445,100000020183013,Anne Arundel County,1.04 MILES N OF MD 295,MD 713,MD 100 EBR,1995,Good,74302,NA,01,17,State Highway Agency,State Highway Agency,74302 vehicles
39.1588194444444,-76.71815555555555,100000020183014,Anne Arundel County,1.04 MILES N OF MD 295,MD 713,MD 100 WBR,1995,Good,74302,NA,01,17,State Highway Agency,State Highway Agency,74302 vehicles
39.162025,-76.73850833333333,100000020184010,Anne Arundel County,1 MI SW OF 295 176 JCT,MD 295,MD 176B(WRIGHT RD),1990,Good,730,NA,04,16,State Highway Agency,State Highway Agency,730 vehicles
39.1493972222222,-76.70689166666666,100000020185010,Anne Arundel County,0.5 MI E OF MD 713,MD 100,MD 100P-HARMANS RD,1995,Good,6211,NA,03,15,State Highway Agency,State Highway Agency,6211 vehicles
39.1480472222222,-76.70394722222223,100000020186013,Anne Arundel County,0.5 MI W OF MD 170,STONY RUN,MD 100 EBR,1995,Good,74302,NA,02,15,State Highway Agency,State Highway Agency,74302 vehicles
39.1478805555556,-76.70156944444444,100000020186014,Anne Arundel County,0.5 MI W OF MD 170,STONY RUN,MD 100 WBR,1995,Good,74302,NA,02,15,State Highway Agency,State Highway Agency,74302 vehicles
39.1474944444444,-76.69777500000001,100000020187013,Anne Arundel County,0.4 MI W OF MD 170,AMTRAK  SERVICE ROAD,MD 100 EBR,1995,Good,35421,NA,02,15,State Highway Agency,State Highway Agency,35421 vehicles
39.1476722222222,-76.69670833333333,100000020187014,Anne Arundel County,0.4 MI W OF MD 170,AMTRAK  SERVICE ROAD,MD 100 WBR,1995,Good,35421,NA,02,15,State Highway Agency,State Highway Agency,35421 vehicles
39.0871361111111,-76.55161111111111,100000020188030,Anne Arundel County,0.01 MI N OF MD 2,BRANCH OF CATTAIL CREEK,MD 648H,1989,Fair,14962,NA,06,15,State Highway Agency,State Highway Agency,14962 vehicles
39.1487388888889,-76.68776666666666,100000020189013,Anne Arundel County,1.09 MILES M OF MD 100P,MD 170,MD 100 EBR,1995,Good,68782,NA,07,16,State Highway Agency,State Highway Agency,68782 vehicles
39.1490777777778,-76.6873138888889,100000020189014,Anne Arundel County,1.09 MILES M OF MD 100P,MD 170,MD 100 WBR,1995,Good,68782,NA,07,16,State Highway Agency,State Highway Agency,68782 vehicles
39.1533555555556,-76.67655,100000020190010,Anne Arundel County,1 MI E OF MD 170,MD 100,MD 100Q,1995,Good,1211,NA,01,17,State Highway Agency,State Highway Agency,1211 vehicles
39.1553888888889,-76.66861666666667,100000020191010,Anne Arundel County,1.5 MI W OF IS 97,MD 100,MD 100R (WB&A RD),1995,Fair,4131,NA,08,16,State Highway Agency,State Highway Agency,4131 vehicles
39.1568944444444,-76.65305833333333,100000020192030,Anne Arundel County,0.52 MILE SOUTH OF IS 97,SAWMILL CREEK,MD 100 & RPS 1 & 6,1996,Fair,69652,NA,04,15,State Highway Agency,State Highway Agency,69652 vehicles
39.1540055555556,-76.64898333333333,100000020193013,Anne Arundel County,I-97 MD 100 INTERCHANGE,MD 100 RAMP 2,MD 100 EBR,1996,Good,34826,NA,11,16,State Highway Agency,State Highway Agency,34826 vehicles
39.15405,-76.64865833333333,100000020193014,Anne Arundel County,I-97 MD 100 INTERCHANGE,MD 100 RAMP 2,MD 100 WBR,1996,Good,34826,NA,11,16,State Highway Agency,State Highway Agency,34826 vehicles
39.15166855,-76.64499664,100000020194013,Anne Arundel County,1-97 MD 100 INTERCHANGE,IS-97,MD 100 EBR,1996,Good,36794,NA,01,17,State Highway Agency,State Highway Agency,36794 vehicles
39.15166855,-76.64499664,100000020194014,Anne Arundel County,I-97 MD 100 INTERCHANGE,IS-97,MD 100 WBR,1996,Good,36794,NA,01,17,State Highway Agency,State Highway Agency,36794 vehicles
39.1525277777778,-76.64323888888889,100000020195013,Anne Arundel County,I-97 MD 100 INTERCHANGE,IS 97 RAMP 1 A,MD 100 EBR,1996,Good,75406,NA,01,17,State Highway Agency,State Highway Agency,75406 vehicles
39.1528194444444,-76.64305277777778,100000020195014,Anne Arundel County,I-97 MD 100 INTERCHANGE,IS 97 RAMP 1 A,MD 100 WBR,1996,Good,75406,NA,01,17,State Highway Agency,State Highway Agency,75406 vehicles
39.15333176,-76.64833069,100000020196010,Anne Arundel County,IS 97 SB TO MD 100 EB,MD 100 RAMP A,MD 100 RAMP 2,1996,Good,43587,NA,11,16,State Highway Agency,State Highway Agency,43587 vehicles
39.15499878,-76.64499664,100000020197010,Anne Arundel County,0.14 MILE NORTH OF MD 100,IS 97,IS 97 RAMP A,1996,Good,43587,NA,06,15,State Highway Agency,State Highway Agency,43587 vehicles
39.15166855,-76.64499664,100000020198010,Anne Arundel County,0.03 MILE SOUTH OF MD 100,IS 97,IS 97 RMP C&Z(3&5),1996,Good,43587,NA,02,15,State Highway Agency,State Highway Agency,43587 vehicles
38.9712833333333,-76.53790555555555,100000020199013,Anne Arundel County,0.29 MILE EAST OF MD 2,CHURCH CREEK,MD 665 EB,1991,Fair,31071,NA,06,16,State Highway Agency,State Highway Agency,31071 vehicles
38.9714555555556,-76.537125,100000020199014,Anne Arundel County,0.29 MILE EAST OF MD 2,CHURCH CREEK,MD 665 WB,1991,Fair,28680,NA,06,16,State Highway Agency,State Highway Agency,28680 vehicles
39.02666855,-76.44999695,100000020200010,Anne Arundel County,2.31 MI W OF MD 908D,US 50/US 301,MD 179-CP ST CL RD,1991,Fair,3682,NA,03,15,State Highway Agency,State Highway Agency,3682 vehicles
39.03833389,-76.47833252,100000020201010,Anne Arundel County,0.05 M N OF FURGUSON ROAD,US 50/US 301,BAY DALE DRIVE,1991,Fair,14550,NA,12,16,State Highway Agency,State Highway Agency,14550 vehicles
39.0752805555556,-76.66174722222222,100000020202010,Anne Arundel County,1.22 MI S OF MD 3,MD 32,GAMBRILLS ROAD,1992,Good,3941,NA,01,17,State Highway Agency,State Highway Agency,3941 vehicles
39.0802722222222,-76.67826944444444,100000020203010,Anne Arundel County,0.41 MI S OF MD 175,MD 32,MD 32AA,1991,Good,10271,NA,09,16,State Highway Agency,State Highway Agency,10271 vehicles
39.096525,-76.68937222222222,100000020204030,Anne Arundel County,0.37 MILE SOUTH OF MD 170,PICTURE FRAME BRANCH,MD 32,1992,Good,42672,NA,03,15,State Highway Agency,State Highway Agency,42672 vehicles
39.1004444444444,-76.69430833333334,100000020205013,Anne Arundel County,1.54 MI S OF MD 175,MD 170,MD 32 EBR,1993,Good,43672,NA,03,16,State Highway Agency,State Highway Agency,43672 vehicles
39.1004611111111,-76.69381111111112,100000020205014,Anne Arundel County,1.54 MI E OF MD 175,MD 170,MD 32 WBR,1993,Good,43672,NA,03,16,State Highway Agency,State Highway Agency,43672 vehicles
39.1015222222222,-76.70183888888889,100000020206013,Anne Arundel County,0.41 MILE WEST OF MD 170,AMTRAK,MD 32 EBR,1991,Good,43672,NA,04,15,State Highway Agency,State Highway Agency,43672 vehicles
39.1018416666667,-76.70088055555556,100000020206014,Anne Arundel County,0.41 MILE WEST OF MD 170,AMTRAK,MD 32 WBR,1991,Good,43672,NA,04,15,State Highway Agency,State Highway Agency,43672 vehicles
39.1000916666667,-76.70736944444444,100000020207013,Anne Arundel County,0.79 MILE EAST OF MD 175,TOWN CENTER BOLEVARD,MD 32 EBR,1992,Good,43672,NA,11,16,State Highway Agency,State Highway Agency,43672 vehicles
39.1004277777778,-76.70717777777777,100000020207014,Anne Arundel County,0.79 MILE EAST OF MD 175,TOWN CENTER BOLEVARD,MD 32 WBR,1992,Good,43672,NA,11,16,State Highway Agency,State Highway Agency,43672 vehicles
39.1945972222222,-76.65542222222223,100000020208030,Anne Arundel County,0.19 MILE SOUTH OF MD 170,CABIN BRANCH,MD 762,1970,Fair,8631,NA,05,15,State Highway Agency,State Highway Agency,8631 vehicles
39.0919805555556,-76.71725833333333,100000020209013,Anne Arundel County,1.54 MILE WEST OF MD 170,MD 175,MD 32 EBR,1989,Good,50192,465,03,16,State Highway Agency,State Highway Agency,50192 vehicles
39.09245,-76.71719722222223,100000020209014,Anne Arundel County,1.54 MI W OF MD 170,MD 175,MD 32 WBR,1989,Good,50192,465,03,16,State Highway Agency,State Highway Agency,50192 vehicles
39.1096611111111,-76.77575555555556,100000020211030,Anne Arundel County,MD32 & CANINE RD,BR OF LITTLE PATUXENT RI,MD32 & MD295 RMPS,1991,Good,1440,NA,05,15,State Highway Agency,State Highway Agency,1440 vehicles
39.0884,-76.72197777777778,100000020212010,Anne Arundel County,AT MD 32,MD 32,PEPPER ROAD,1990,Good,51740,NA,09,16,State Highway Agency,State Highway Agency,51740 vehicles
39.0880944444444,-76.73841388888889,100000020213020,Anne Arundel County,0.91 M N OF PEPPER ROAD,ROGUE HABOR BRANCH,MD 32,1990,Fair,50192,NA,06,16,State Highway Agency,State Highway Agency,50192 vehicles
39.0912472222222,-76.7570361111111,100000020214010,Anne Arundel County,0.77 M E OF BR NO 0217700,MD 32,MD 198 (MAPES RD),1990,Good,22241,NA,05,16,State Highway Agency,State Highway Agency,22241 vehicles
39.11500168,-76.77833557,100000020215013,Anne Arundel County,2.02 MILE NORTH OF MD 198,MD 295,MD 32 EBR,1992,Fair,65902,476,10,15,State Highway Agency,State Highway Agency,65902 vehicles
39.11500168,-76.77833557,100000020215014,Anne Arundel County,2.02 MILE NORTH OF MD 198,MD 295,MD 32 WBR,1992,Fair,65902,455,10,15,State Highway Agency,State Highway Agency,65902 vehicles
39.2178111111111,-76.663725,100000020216010,Anne Arundel County,0.3 MI S OF IS 695,MD 295 SBR,HAMMONDS FERRY RD,1949,Fair,2892,NA,03,16,State Highway Agency,State Highway Agency,2892 vehicles
39.2127027777778,-76.67817222222222,100000020217010,Anne Arundel County,1.18 MI S OF IS 695,MD 295 SBR,WEST NURSERY ROAD,1949,Fair,9020,NA,03,15,State Highway Agency,State Highway Agency,9020 vehicles
39.1979972222222,-76.70265277777777,100000020218010,Anne Arundel County,0.46 MI S OF IS 195,MD 295 SBR,RIDGE ROAD,1950,Good,1100,NA,03,15,State Highway Agency,State Highway Agency,1100 vehicles
39.1976055555556,-76.7026,100000020219010,Anne Arundel County,0.49 MI E OF IS 695,MD 295 SBR,MD 168,1949,Fair,13660,NA,03,17,State Highway Agency,State Highway Agency,13660 vehicles
38.8099083333333,-76.70383888888888,100000020220010,Anne Arundel County,0.15 MILE WEST OF MD 794,MD 4,MD 408,1993,Good,8412,NA,03,16,State Highway Agency,State Highway Agency,8412 vehicles
39.2050277777778,-76.6906,100000020221010,Anne Arundel County,0.41 MI N OF IS 195,MD 295 SBR,WINTERSON ROAD,1990,Good,7530,NA,10,15,State Highway Agency,State Highway Agency,7530 vehicles
39.16333389,-76.73833466,100000020222010,Anne Arundel County,0.55 M S OF WRIGHT ROAD,MD 295,ARUNDEL MILLS BLVD,2001,Good,10499,NA,06,15,State Highway Agency,State Highway Agency,10499 vehicles
39.15995,-76.64292222222223,100000020223030,Anne Arundel County,0.5 MI E OF MD 176,SAWMILL CREEK,STEWART AVENUE,1990,Fair,6220,NA,07,16,State Highway Agency,State Highway Agency,6220 vehicles
39.073825,-76.54233333333333,100000020224030,Anne Arundel County,0.15 M N OF CYPRUS CRK RD,BRANCH OF CYPRESS CREEK,MD 2,1971,Fair,55701,NA,04,16,State Highway Agency,State Highway Agency,55701 vehicles
39.20666504,-76.625,100000020225010,Anne Arundel County,0.48 MILE NORTH OF MD 695,IS 895B,IS 895A RAMP 2,1995,Good,5222,NA,06,16,State Highway Agency,State Highway Agency,5222 vehicles
39.11666489,-76.80000305,100000020226010,Anne Arundel County,ENTRANCE TO N.S.A.,CANINE ROAD,GV714 (MD 32),2005,Good,42132,NA,09,15,State Highway Agency,State Highway Agency,42132 vehicles
39.0919944444444,-76.76878888888889,100000020227030,Anne Arundel County,0.793 MILE WEST OF MD 32,TRIB TO LITTLE PATUXENT,MD 198,2002,Good,24452,NA,07,16,State Highway Agency,State Highway Agency,24452 vehicles
39.19166565,-76.69999695,100000020229030,Anne Arundel County,WEST OF 195,TRIB TO STONY RUN,MD 758,2005,Good,700,NA,04,16,State Highway Agency,State Highway Agency,700 vehicles
39.12166595,-76.78833008,100000020242010,Anne Arundel County,AT MD 32,MD 32 WBR,SAMFORD ROAD,2001,Good,21181,NA,11,15,State Highway Agency,State Highway Agency,21181 vehicles
38.98602676,-76.49169159,1MD0641,Anne Arundel County,0.5 KM SE OF RT. 450,DORSEY CREEK,DECATUR ROAD,1983,Fair,4400,119,06,15,Navy/Marines,Navy/Marines,4400 vehicles
38.98539734,-76.48668671,1MD0642,Anne Arundel County,0.3 KM E OF DECATUR AVE,DORSEY CREEK,MCNAIR ROAD,2011,Good,4400,149,06,15,Navy/Marines,Navy/Marines,4400 vehicles
38.95220184,-76.67578888,200000AA1002010,Anne Arundel County,1.8 MI WEST OF MD 424,GREEN  BRANCH,GOVERNOR BRIDGE RD,2003,Good,487,427,11,16,County Highway Agency,County Highway Agency,487 vehicles
38.88359451,-76.66291809,200000AA1006010,Anne Arundel County,3.0 MI SOUTH OF MD 214,STOCKETTS RUN,SANDS ROAD,1964,Fair,2163,4,11,16,County Highway Agency,County Highway Agency,2163 vehicles
38.85285187,-76.66712952,200000AA1007010,Anne Arundel County,0.7 MI N OF MD RTE 422,ROCK BRANCH,POLLING HOUSE ROAD,1965,Fair,331,7,11,16,County Highway Agency,County Highway Agency,331 vehicles
